% traindata
@RELATION "traindata: -C -6"

@ATTRIBUTE X0 NUMERIC
@ATTRIBUTE X1 NUMERIC
@ATTRIBUTE X2 NUMERIC
@ATTRIBUTE X3 NUMERIC
@ATTRIBUTE X4 NUMERIC
@ATTRIBUTE X5 NUMERIC
@ATTRIBUTE X6 NUMERIC
@ATTRIBUTE X7 NUMERIC
@ATTRIBUTE X8 NUMERIC
@ATTRIBUTE X9 NUMERIC
@ATTRIBUTE X10 NUMERIC
@ATTRIBUTE X11 NUMERIC
@ATTRIBUTE y0 {0, 1}
@ATTRIBUTE y1 {0, 1}
@ATTRIBUTE y2 {0, 1}
@ATTRIBUTE y3 {0, 1}
@ATTRIBUTE y4 {0, 1}
@ATTRIBUTE y5 {0, 1}

@DATA
0.06277972469696025,-0.6427135527352351,0.6338381824753254,0.18505150790625788,-0.3597050248525634,0.6491611492305991,0.47618501852944056,-0.8603939023155575,-0.16728666671068548,0.4404637808385242,0.9087246287602156,-0.2589974913403789,0,1,1,0,1,0
-0.30335429876867825,0.7926541886981495,-0.010952994891050876,0.1606432810011298,0.2732147268751658,-0.7959280970267563,0.673498327634158,-0.3059938755101394,-0.17550699067440048,0.9164767331480882,0.38569083582617836,-0.42804483931111836,0,1,0,1,1,0
-0.0009811698703723136,-0.010649512807183256,0.46065158475311735,-0.5809153082361926,0.5391580099662254,-0.014607504995854495,-0.9829009115075473,-0.08117978887948082,-0.2757351903157191,0.36150969580494047,-0.893054404579235,-0.1538926688294791,0,0,1,0,0,0
0.20945461379733643,-0.5083909296897894,0.3756831722589619,-0.5423878194610569,-0.3073337215304927,0.6452701673003957,0.4737753230523551,-0.7002520524361219,-0.6572054901014321,0.6976330351398634,-0.051645689158221174,-0.19755846860264506,1,0,1,0,0,0
0.03198957890871647,0.38174933877919953,-0.12029400673243018,0.6371005839204255,-0.8213401707028086,0.46727644744576624,-0.7592428656462882,0.3482514832164872,-0.22032245854888466,0.6632263588352051,-0.24547185293747567,-0.2177159832244988,1,1,0,0,1,1
0.280504617921462,0.11685783710788268,0.3659734090052244,0.4431684610901015,0.16188822872974462,0.9327836246055051,-0.2968122119966068,0.35775970481603675,0.5813372937571489,0.5232502401239393,0.7706747823353399,-0.033353321852801716,1,1,1,1,1,1
-0.3107871591147881,-0.2994520881660876,-0.1826150604051694,-0.4138844932478853,-0.24156303115210123,0.2592925229242934,-0.1786573231139675,-0.9717798185154871,-0.7143119010984176,0.5056346155372277,0.21274744104648005,-0.6961004873730487,0,0,1,1,0,0
0.5517499262780298,-0.20281209504178097,-0.48772436439871586,0.617572595508036,-0.45522836240840603,0.003164837617904765,0.07205909523152956,0.032214003150853744,0.5602376419864347,0.4522740014354382,-0.4954681452459978,-0.4163156802273308,0,1,0,1,1,0
-0.3627138451896613,0.5149816897117803,-0.42198920009242397,-0.34868293431121533,0.0038661277810290978,0.22683089815281035,0.1436589444646879,-0.4820212340330411,0.260237109553589,-0.47862004595233504,-0.5705855862882065,0.09919646159754253,1,0,1,0,1,0
-0.6711285390298393,0.2973267867230102,-0.5165041033227775,0.007126454490152563,-0.05156070543546312,-0.6619300093708049,0.6560124059768834,0.06662773903462783,0.18807338739158444,-0.39031990676406275,-0.42748422155257687,-0.6631565972827816,0,0,0,1,0,1
-0.11022090253173099,0.6380014632023859,-0.6273218969941119,-0.47707553942851,-0.0027196865698541095,0.1728259650154707,-0.8817960282172193,0.04264605977214594,0.28312628791114636,0.024099250165296123,-0.24485243769354467,0.6149704951169632,1,1,1,0,1,1
-0.2946726105487145,-0.773555138945612,0.5724177723156285,0.4488652227721059,-0.5224303264447956,0.4288353744801091,0.016325425379887397,-0.44431807873011286,0.6006361168961257,-0.6145539449705889,0.628508801261697,-0.5838311340492857,0,1,1,0,1,0
0.18323239021303434,0.41337409317509943,-0.35211907333336423,0.1029179456644294,-0.7586787236331073,0.27120221592236327,-0.8634569675063398,-0.3426883436359897,0.15458628055712462,-0.6460745349876182,0.7120962346455196,0.104667877607898,1,1,0,0,0,1
-0.10509687891156248,-0.9311670539886996,-0.6427738674023066,0.31689095387913563,0.4616417612286271,0.25568372442865134,-0.03439633010770785,-0.9910689025746063,-0.3821695165355173,-0.11070830295718648,-0.4013475794491593,-0.6463580437315357,0,1,1,0,0,0
0.00030712993659361636,-0.165491688217651,-0.4257751293581305,-0.056172990546903785,-0.12253737907308815,0.8131663376640904,0.3996715254253852,-0.06406959629063068,-0.8087497708968501,-0.4752481870302835,0.4831359101653933,0.6418214613147887,0,0,1,1,0,1
-0.7864111537528166,0.22808991085001143,-0.6268621603183535,-0.6264016122087175,0.7197751121554018,-0.26978992816269015,-0.24803902867248884,0.7319908361366743,-0.4743726189815279,0.22148833006014282,-0.3899132789488624,-0.9155282116203537,1,0,1,0,0,0
0.016348150495769233,-0.6457844379841424,-0.909584291706969,0.1631922452796711,-0.09304356296152756,0.12379328644393288,0.048928687031855975,-0.08119163289954003,0.6323758019362006,0.11973246930803087,-0.9004533030764765,0.09508967294351285,0,1,1,1,1,0
0.4200904069020435,0.6182344850254046,0.16554167144432383,-0.6832516318292604,-0.4044895773020263,0.628682964493957,0.3264420282858928,-0.5291567677089859,0.18065772710337671,-0.5132667127054801,0.40097456558117733,0.5024145027496388,1,0,1,1,0,1
-0.1997324177527309,-0.31700772844503705,0.44260486872279925,0.8066364828969376,0.2930936888065356,0.4163514578925395,-0.0855849703606401,-0.19192516974036505,0.7921855135391095,0.03507165548217698,0.855367036110598,-0.380282643230004,0,1,1,0,1,1
-0.12124840932314902,0.42825262675374787,0.24360533815241986,0.1424847929875542,-0.19613596451732035,-0.6137034140632837,-0.9760989391532423,0.06232037145389058,0.7526035808882525,0.1158691513032038,0.29197449551521215,-0.8593662353962708,1,1,0,1,1,0
-0.8414902989582042,0.3043659728595967,0.55452612470218,-0.444687381364129,-0.3940667260665893,0.3581012387279307,0.34967470094802333,-0.5602448129137013,0.7660790427942186,0.11424577373575538,-0.18269982250502262,0.1452421518671073,1,0,1,0,1,0
0.4842932671261733,-0.8565755116366883,0.09905235522330506,-0.2355316015136701,-0.7475735519114969,0.3664310341598059,-0.26674506030609735,-0.9369228247747298,-0.3730887516522591,0.35584252265021143,0.002390127113196331,-0.8477213715936252,0,1,0,0,0,0
0.4539782911463298,-0.3276093547612783,0.5934706836350548,-0.27552654184874853,0.5820834976944051,0.318798556117475,0.687117198781654,0.5605139972146225,-0.5004147781388274,-0.1851240947624916,0.7670311272962087,0.4624216822156836,0,0,1,1,0,1
-0.34610608813463645,0.7566592307144963,-0.24557593245268206,-0.19032439954091093,0.3892216656416757,-0.07330916361603676,-0.7602282787722073,-0.5369751043919498,0.11889854107789445,-0.4893376571482474,0.8501020720364367,-0.11718835663493116,1,0,1,0,0,1
0.4034751512680644,0.8447466807305317,-0.2638114191565573,0.23992396050390769,-0.7337511008070756,-0.07910967131931142,0.41271113232865964,-0.0532441804138609,-0.5315692599620199,0.21212748419798091,-0.5317103245461294,0.6530052691611431,1,1,0,1,1,1
-0.9142324662176092,0.24245754518578186,-0.183585398894322,-0.7503610532879544,0.6077055107579006,0.6410996620696708,-0.08198247929151566,-0.26120386693600695,0.24993514150194493,-0.2858263908316081,-0.3970658477170615,-0.6190925349891239,0,0,1,0,1,0
-0.1258541978972447,-0.2630683033765548,-0.13396752444969512,-0.45614109987706236,-0.4412868268397649,-0.334109965181931,0.7560542728615951,0.17065947927230427,-0.29136398860752555,-0.28411245545378916,0.35326846607185536,0.005056210028089279,0,0,0,1,0,1
-0.16973528206867566,0.10121619067100614,-0.15627030980326764,-0.2872721263610059,-0.34878137727424946,-0.31671664749245354,0.09134493815988068,0.39953508730895143,-0.9170376570282124,-0.35067429997099664,-0.44000415409169774,0.8740958985441575,1,0,0,1,0,0
0.3863912608392822,0.1432906595406648,0.2868801901199025,0.37149153905214083,0.4036245776994533,-0.4744032649893831,0.7531585039979759,0.4075934682574058,0.49485340489156976,-0.8457817821122148,0.03321547041692574,-0.6341553683916128,1,1,1,0,1,0
0.5698132384821198,-0.7439458156881669,0.5911705593974587,-0.018537926124435535,-0.9104261165890686,-0.3278840284200773,-0.3383959737409882,-0.5421549825537926,0.4130298806253354,-0.13349521829097982,-0.22992843050876155,0.40507292820841256,0,1,0,0,0,1
0.23604566225747622,-0.2064685912251051,-0.196834760372008,0.6550141690769709,0.2395271495573557,0.958447790491408,-0.56290702047255,-0.45939580942868474,0.08782356060733225,-0.12881608529891445,0.6306672137276462,0.5652740149540989,0,1,1,0,0,1
0.49539706003818523,-0.419153167601743,-0.3823777329864401,0.23564909416570226,-0.7970401137573948,-0.19264146224116124,-0.9298725560465251,0.27001595038523923,0.44595768551882,0.07534778766923354,-0.9207068746756158,-0.3827614000222557,0,1,0,0,1,0
-0.968689675203087,0.13974921575965887,-0.7634645561089327,0.23985119716254324,-0.8638990365912456,-0.3956166871039641,0.6686785039409232,0.27306625718364896,0.7408098261191052,0.38864433052849057,0.48753523959459516,-0.13387847382710819,0,0,0,1,1,1
0.136673743552885,-0.7172764967543948,0.011654255755755296,0.6949345392729671,-0.9033754985775981,0.17223118144765612,-0.3002665479684014,-0.13428843233268595,-0.5587576401924851,-0.6835967269392497,0.2759188339462212,-0.7714779510867683,0,0,0,0,0,0
-0.6705271806734039,0.4922097255526852,-0.6701122590389931,0.2370364535344861,-0.5619071810217334,0.24950823883210344,-0.28646369442588876,-0.27597456216229505,0.12889542672352033,-0.07949252423242752,0.07138886555224311,0.7706552685956803,1,1,0,1,1,1
-0.05727045382454508,0.5587805706400264,-0.5143540213033654,-0.3497607637909324,-0.012966782704443465,0.3033955692129007,0.7099129132907414,-0.203042624210448,0.568857895435585,0.5040471733184833,-0.24460292563823452,-0.8108646954484634,1,1,1,1,1,1
